total_harga_pembelian,sumber,browser,gender,umur,selisih_waktu,day_regis,month_regis,year_regis,hour_regis,day_buy,month_buy,year_buy,hour_buy,sama,sama_ip,fraud
31,0,4,0,44,-310.9833333333333,5,4,2015,19,18,4,2015,18,1,1,0
66,2,0,0,28,-1585.65,25,4,2015,18,30,6,2015,20,1,1,0
30,2,2,1,19,-1675.1833333333334,7,1,2015,13,18,3,2015,8,1,1,0
22,2,0,0,48,-1204.95,31,1,2015,1,22,3,2015,6,1,1,0
98,0,2,1,34,-2491.3166666666666,22,2,2015,18,6,6,2015,13,1,1,0
37,0,4,1,34,-2632.883333333333,30,5,2015,0,16,9,2015,17,1,1,0
32,1,3,0,46,-867.4666666666667,8,4,2015,1,14,5,2015,4,1,1,0
32,2,0,1,30,-1399.3166666666666,15,7,2015,13,11,9,2015,20,1,1,0
12,1,2,1,41,-953.35,18,6,2015,21,28,7,2015,14,1,1,0
10,2,2,1,44,-2003.5333333333333,16,1,2015,15,10,4,2015,3,1,1,0
14,0,0,1,19,-1148.4666666666667,1,3,2015,0,17,4,2015,20,1,1,0
15,2,3,1,31,-934.4166666666666,9,3,2015,0,16,4,2015,23,1,1,0
48,1,0,1,37,0.0,3,1,2015,15,3,1,2015,15,1,1,1
89,1,0,0,42,-602.4,17,2,2015,23,15,3,2015,2,1,1,0
43,1,2,0,33,-940.6166666666668,25,3,2015,2,3,5,2015,6,1,1,0
56,0,4,1,33,-1024.15,12,7,2015,16,24,8,2015,8,1,1,0
59,2,1,0,38,-2574.1833333333334,11,6,2015,7,26,9,2015,13,1,1,0
32,2,0,1,26,-520.25,2,2,2015,9,24,2,2015,1,1,1,0
79,1,1,1,24,-1521.0,2,3,2015,6,4,5,2015,15,1,1,0
47,2,1,0,42,-2606.266666666667,16,2,2015,1,4,6,2015,16,1,1,0
38,2,4,1,46,-1422.0,8,3,2015,19,7,5,2015,1,1,1,0
30,0,1,1,37,-2640.366666666667,6,8,2015,6,24,11,2015,7,1,1,0
88,2,4,0,38,-2214.116666666667,21,2,2015,12,24,5,2015,18,1,1,0
56,2,1,1,28,-2483.7,21,4,2015,19,3,8,2015,7,1,1,0
62,2,2,1,33,-1347.8,4,2,2015,0,1,4,2015,4,1,1,0
88,0,0,0,29,-8.783333333333333,28,7,2015,20,29,7,2015,5,1,1,0
38,2,0,1,52,-450.25,27,3,2015,6,15,4,2015,0,1,1,0
45,0,1,0,23,-1519.2166666666667,30,5,2015,17,2,8,2015,0,1,1,0
28,0,0,0,26,-2484.583333333333,3,2,2015,15,18,5,2015,4,1,1,0
52,1,0,1,28,-1080.2666666666669,4,7,2015,4,18,8,2015,4,1,1,0
54,1,2,1,32,-1354.2166666666667,1,7,2015,17,27,8,2015,3,1,1,0
41,2,0,0,39,-710.2166666666667,25,4,2015,16,25,5,2015,6,1,1,0
45,0,1,1,19,-512.95,5,6,2015,14,26,6,2015,23,1,1,0
15,0,3,1,18,-1080.0166666666669,26,2,2015,5,12,4,2015,5,1,1,0
13,1,0,1,32,-495.8,17,1,2015,6,6,2,2015,22,1,1,0
15,0,4,1,40,-195.9,9,3,2015,1,17,3,2015,5,1,1,0
26,2,2,0,37,-545.3833333333333,25,4,2015,23,18,5,2015,16,1,1,0
32,2,4,0,40,-889.4,26,2,2015,21,4,4,2015,22,1,1,0
19,1,2,1,43,-2146.583333333333,11,7,2015,17,9,10,2015,4,1,1,0
20,0,2,0,20,0.0,12,1,2015,8,12,1,2015,8,1,1,1
49,0,0,1,30,-1268.9166666666667,16,6,2015,21,8,8,2015,18,1,1,0
17,2,2,1,30,-1817.1333333333332,1,2,2015,4,17,4,2015,22,1,1,0
43,0,4,0,38,-2686.65,4,3,2015,4,24,6,2015,3,1,1,0
21,0,3,1,36,-406.0833333333333,25,3,2015,22,11,4,2015,20,1,1,0
61,2,1,0,39,-1006.95,11,5,2015,8,22,6,2015,7,1,1,0
49,0,2,1,25,-1553.0666666666666,1,5,2015,12,5,7,2015,5,1,1,0
17,0,1,1,34,-890.8666666666667,30,6,2015,15,6,8,2015,18,1,1,0
13,0,0,0,24,-1897.45,16,7,2015,5,3,10,2015,6,1,1,0
16,2,0,1,29,-1086.3,7,6,2015,23,23,7,2015,5,1,1,0
50,0,0,0,40,-2579.2833333333333,7,8,2015,11,22,11,2015,23,1,1,0
46,1,2,0,21,-2803.116666666667,25,3,2015,2,19,7,2015,21,1,1,1
43,2,2,0,41,-1734.1,8,7,2015,7,18,9,2015,14,1,1,0
34,1,4,1,31,-683.5166666666667,27,4,2015,11,25,5,2015,23,1,1,0
33,2,4,1,27,-515.7,7,6,2015,2,28,6,2015,14,1,1,0
16,0,1,1,42,-2374.366666666667,8,7,2015,9,15,10,2015,7,1,1,0
29,2,2,1,44,-936.7666666666668,9,6,2015,9,18,7,2015,10,1,1,0
76,0,2,0,34,-2019.5,6,6,2015,2,29,8,2015,5,1,1,0
18,2,3,0,45,-2627.5,24,4,2015,22,12,8,2015,9,1,1,0
51,0,1,0,42,-791.05,14,1,2015,23,16,2,2015,22,1,1,0
17,1,1,0,26,-1497.1833333333334,27,4,2015,18,29,6,2015,3,1,1,0
79,0,4,1,38,-1032.5166666666669,23,5,2015,21,5,7,2015,21,1,1,0
32,2,2,0,42,0.0,4,1,2015,15,4,1,2015,15,1,1,1
42,2,1,0,34,0.0,3,1,2015,13,3,1,2015,13,1,1,1
44,2,2,1,30,-1224.0833333333333,31,7,2015,19,20,9,2015,19,1,1,0
15,0,4,1,42,-373.28333333333336,26,6,2015,11,12,7,2015,0,1,1,0
35,1,0,1,26,-2022.6666666666667,22,3,2015,9,14,6,2015,16,1,1,0
51,2,0,1,21,-1027.15,14,6,2015,5,27,7,2015,1,1,1,0
19,0,2,1,23,-56.98333333333333,25,2,2015,17,28,2,2015,2,1,1,0
23,2,1,1,32,-1580.1166666666666,15,5,2015,16,20,7,2015,12,1,1,0
32,2,0,1,36,-654.35,17,2,2015,22,17,3,2015,5,1,1,0
28,1,0,0,36,-656.85,5,1,2015,10,1,2,2015,19,1,1,0
10,2,1,1,19,-2617.65,24,1,2015,3,13,5,2015,5,1,1,0
37,0,0,0,28,-2310.116666666667,14,4,2015,19,20,7,2015,1,1,1,0
22,2,2,1,37,-1664.8,13,6,2015,4,21,8,2015,13,1,1,0
29,2,2,1,27,-1765.3166666666666,6,4,2015,18,19,6,2015,8,1,1,0
63,2,0,1,30,-219.96666666666667,11,3,2015,2,20,3,2015,6,1,1,1
34,0,0,1,21,-1323.3333333333333,2,8,2015,3,26,9,2015,7,1,1,0
50,0,0,1,33,-2211.4166666666665,24,5,2015,16,24,8,2015,19,1,1,0
45,2,0,0,28,-1317.1666666666667,14,8,2015,18,8,10,2015,15,1,1,0
25,0,4,1,41,-976.4333333333332,11,4,2015,10,22,5,2015,2,1,1,0
49,0,1,0,28,-1454.9166666666667,8,6,2015,4,7,8,2015,19,1,1,0
12,0,1,1,34,-311.8833333333333,18,3,2015,23,31,3,2015,23,1,1,0
19,2,2,0,49,-2302.7,17,4,2015,12,22,7,2015,10,1,1,0
24,0,2,1,46,-1106.7166666666667,7,6,2015,18,23,7,2015,21,1,1,0
36,2,0,0,26,-1971.25,25,4,2015,1,16,7,2015,4,1,1,0
13,0,4,1,49,-748.4833333333333,2,7,2015,15,2,8,2015,20,1,1,0
29,0,1,1,41,-81.8,12,2,2015,21,16,2,2015,7,1,1,0
42,0,0,0,35,-80.93333333333334,10,6,2015,0,13,6,2015,9,1,1,0
44,0,0,0,38,-2604.1833333333334,1,4,2015,1,18,7,2015,13,1,1,0
30,0,0,0,18,-525.6333333333333,13,4,2015,14,5,5,2015,11,1,1,0
13,0,2,1,44,-1842.9166666666667,27,4,2015,11,13,7,2015,6,1,1,0
43,2,2,1,30,-854.4666666666667,7,7,2015,10,12,8,2015,1,1,1,1
44,1,2,0,25,-2022.8166666666664,10,8,2015,20,3,11,2015,3,1,1,0
48,2,0,1,38,-2654.083333333333,23,2,2015,3,13,6,2015,17,1,1,1
35,2,0,1,31,-1715.5333333333333,21,1,2015,6,2,4,2015,17,1,1,0
36,1,2,1,18,-1470.4333333333334,13,6,2015,2,13,8,2015,9,1,1,0
16,1,4,0,30,-2195.15,29,1,2015,16,1,5,2015,3,1,1,0
30,2,2,0,48,-1380.0166666666669,4,2,2015,4,2,4,2015,16,1,1,0
20,2,4,1,43,-2450.866666666667,17,2,2015,8,30,5,2015,11,1,1,0
18,2,0,1,45,-1699.0166666666669,10,7,2015,8,19,9,2015,3,1,1,0
11,0,2,0,33,-953.8666666666668,2,5,2015,17,11,6,2015,11,1,1,0
25,2,4,0,42,-2007.3166666666664,2,1,2015,15,27,3,2015,6,1,1,0
45,0,4,1,41,-175.28333333333333,17,7,2015,8,24,7,2015,15,1,1,0
16,2,0,0,39,-2276.833333333333,16,1,2015,13,21,4,2015,10,1,1,0
83,2,0,1,43,-2230.95,13,3,2015,2,14,6,2015,1,1,1,0
50,0,2,0,33,-310.1666666666667,18,3,2015,15,31,3,2015,13,1,1,0
46,0,2,1,45,-317.28333333333336,7,3,2015,20,21,3,2015,1,1,1,0
52,2,0,0,38,-1185.95,8,6,2015,3,27,7,2015,13,1,1,1
42,0,0,1,37,-1799.1166666666666,11,3,2015,8,25,5,2015,7,1,1,0
45,2,4,1,43,-2343.083333333333,26,5,2015,8,1,9,2015,0,1,1,0
21,2,0,1,21,-987.2666666666668,5,1,2015,4,15,2,2015,7,1,1,0
33,2,0,1,35,-369.31666666666666,3,2,2015,15,19,2,2015,1,1,1,0
24,2,0,1,26,0.0,12,1,2015,17,12,1,2015,17,1,1,1
37,2,3,0,18,-1432.15,27,2,2015,18,28,4,2015,10,1,1,0
49,0,0,1,24,-2695.85,5,7,2015,1,25,10,2015,9,1,1,0
27,2,0,0,18,-2129.516666666667,11,6,2015,18,8,9,2015,12,1,1,0
42,1,0,1,48,-2648.733333333333,11,1,2015,3,1,5,2015,11,1,1,1
42,2,4,1,39,-2095.133333333333,20,6,2015,4,15,9,2015,11,1,1,0
62,0,4,0,44,-444.1333333333333,29,3,2015,1,16,4,2015,13,1,1,0
74,1,0,1,24,-1412.9333333333334,22,1,2015,6,22,3,2015,3,1,1,0
15,2,0,1,32,-258.28333333333336,21,5,2015,22,1,6,2015,16,1,1,0
41,1,0,0,43,-2738.016666666667,2,6,2015,15,24,9,2015,17,1,1,0
10,1,1,0,31,-1540.2833333333333,20,1,2015,11,25,3,2015,16,1,1,0
13,1,0,0,29,-1862.6666666666667,13,3,2015,12,30,5,2015,3,1,1,0
20,1,2,1,41,-2778.1833333333334,16,8,2015,6,10,12,2015,0,1,1,1
18,2,1,0,30,-826.6,19,7,2015,13,23,8,2015,0,1,1,0
26,0,0,1,27,-2395.4333333333334,16,3,2015,6,24,6,2015,1,1,1,0
44,0,0,0,36,-1608.2666666666669,31,3,2015,0,6,6,2015,0,1,1,0
41,2,2,0,40,-2417.9666666666667,6,8,2015,15,15,11,2015,9,1,1,0
25,2,0,0,27,-1133.8833333333334,13,8,2015,23,30,9,2015,4,1,1,0
26,1,2,1,34,-2143.8166666666666,9,1,2015,6,8,4,2015,14,1,1,0
54,2,0,1,36,-766.6833333333333,21,7,2015,1,21,8,2015,23,1,1,0
24,0,0,1,24,-666.1166666666667,17,3,2015,7,14,4,2015,1,1,1,0
59,0,0,1,33,-353.6166666666667,22,2,2015,10,9,3,2015,3,1,1,0
50,1,1,1,47,-2463.3166666666666,3,6,2015,9,14,9,2015,1,1,1,0
54,0,2,0,20,-2320.2833333333333,4,6,2015,2,8,9,2015,18,1,1,0
66,0,0,1,27,-886.6666666666666,20,1,2015,18,26,2,2015,17,1,1,1
17,2,4,0,44,-1851.6666666666667,7,3,2015,16,23,5,2015,20,1,1,0
57,1,2,1,33,-680.2666666666667,12,2,2015,3,12,3,2015,11,1,1,0
100,1,0,0,46,0.0,4,1,2015,12,4,1,2015,12,1,1,1
65,0,0,0,44,-2736.016666666667,17,4,2015,6,9,8,2015,6,1,1,0
60,2,0,1,27,-1619.3666666666666,22,3,2015,20,29,5,2015,7,1,1,0
38,2,1,1,27,-2193.766666666667,12,6,2015,7,11,9,2015,17,1,1,0
48,2,2,0,29,-2457.2833333333333,18,7,2015,22,29,10,2015,7,1,1,0
37,2,3,1,28,-1436.8,14,5,2015,0,12,7,2015,20,1,1,0
35,0,0,0,19,-116.0,11,8,2015,19,16,8,2015,15,1,1,0
53,2,0,1,54,-474.0833333333333,3,6,2015,12,23,6,2015,6,1,1,0
50,2,4,0,19,-447.7166666666666,17,6,2015,13,6,7,2015,5,1,1,0
47,0,0,0,38,-1284.4666666666667,20,6,2015,2,12,8,2015,14,1,1,1
39,2,2,1,22,-528.6666666666666,23,2,2015,9,17,3,2015,9,1,1,0
60,2,4,0,30,-591.1833333333333,2,2,2015,3,26,2,2015,18,1,1,0
20,1,2,1,38,-130.31666666666666,7,4,2015,5,12,4,2015,16,1,1,0
77,0,0,1,21,-173.35,29,5,2015,17,5,6,2015,23,1,1,0
68,2,0,1,36,-1534.0333333333333,3,2,2015,8,8,4,2015,6,1,1,0
49,2,0,1,34,-196.61666666666667,15,4,2015,3,23,4,2015,8,1,1,0
17,2,4,0,37,-1549.4,23,4,2015,10,27,6,2015,0,1,1,0
28,0,2,1,39,-102.78333333333332,31,7,2015,23,5,8,2015,6,1,1,0
53,2,0,1,28,-1843.9333333333332,8,2,2015,23,26,4,2015,19,1,1,0
37,1,2,1,27,-954.2166666666668,9,2,2015,11,21,3,2015,6,1,1,0
62,0,0,1,23,-1157.3,9,7,2015,8,26,8,2015,14,1,1,0
36,2,0,1,40,-2055.1666666666665,17,6,2015,10,11,9,2015,2,1,1,1
13,0,2,1,26,-2556.633333333333,2,1,2015,15,19,4,2015,4,1,1,1
72,2,0,0,20,-1204.1,16,7,2015,8,4,9,2015,12,1,1,0
19,2,0,1,25,-508.5,14,3,2015,23,5,4,2015,3,1,1,0
91,2,2,0,30,-2507.6,26,1,2015,18,11,5,2015,5,1,1,0
18,0,2,0,31,-296.3333333333333,18,1,2015,17,31,1,2015,1,1,1,0
23,2,0,0,26,-2248.3166666666666,2,4,2015,23,5,7,2015,15,1,1,0
10,1,2,1,32,-890.45,3,5,2015,16,9,6,2015,18,1,1,0
58,0,0,0,44,-2672.5666666666666,8,7,2015,21,28,10,2015,6,1,1,0
21,2,0,1,19,-2325.383333333333,20,4,2015,15,26,7,2015,12,1,1,0
41,1,4,1,33,-2704.733333333333,25,7,2015,6,14,11,2015,23,1,1,0
51,2,2,1,28,-2166.6,16,4,2015,21,16,7,2015,3,1,1,0
14,1,0,0,18,-781.0,7,2,2015,19,12,3,2015,8,1,1,0
34,2,0,0,41,-734.65,23,7,2015,1,22,8,2015,16,1,1,0
56,0,0,1,35,-1154.4833333333331,18,4,2015,23,6,6,2015,1,1,1,0
14,2,3,1,46,-449.81666666666666,16,6,2015,3,4,7,2015,20,1,1,0
14,0,0,0,26,-1725.4166666666667,23,2,2015,9,6,5,2015,6,1,1,1
29,2,4,1,41,-2673.583333333333,28,2,2015,16,20,6,2015,2,1,1,0
46,2,2,0,20,-2266.1833333333334,15,1,2015,7,19,4,2015,17,1,1,0
42,1,4,1,20,-406.8833333333333,9,1,2015,4,26,1,2015,3,1,1,0
17,0,1,1,57,-1003.85,6,7,2015,17,17,8,2015,13,1,1,0
48,0,0,1,22,-2735.633333333333,23,4,2015,19,15,8,2015,19,1,1,0
26,2,0,1,48,-2434.116666666667,12,1,2015,12,23,4,2015,22,1,1,0
65,0,2,1,42,-2235.95,6,3,2015,6,7,6,2015,10,1,1,0
22,0,2,0,20,-560.95,17,4,2015,15,11,5,2015,0,1,1,0
55,2,2,1,23,-1599.3,24,3,2015,15,30,5,2015,7,1,1,0
46,2,1,1,27,-1909.4,15,6,2015,21,3,9,2015,10,1,1,0
9,0,0,0,43,-2258.2833333333333,29,5,2015,6,31,8,2015,8,1,1,0
23,2,4,0,58,-1816.9166666666667,7,3,2015,18,22,5,2015,11,1,1,0
32,1,4,0,30,0.0,12,1,2015,19,12,1,2015,19,1,1,1
30,2,1,0,29,-749.9166666666666,1,6,2015,23,3,7,2015,5,1,1,0
45,0,2,1,20,-2319.9166666666665,24,1,2015,22,1,5,2015,14,1,1,0
33,0,2,0,32,-781.2666666666667,2,1,2015,4,3,2,2015,17,1,1,0
49,2,0,1,40,-1522.4666666666667,26,7,2015,12,27,9,2015,23,1,1,0
39,0,0,0,62,-1627.7166666666667,23,5,2015,20,30,7,2015,16,1,1,0
30,0,2,0,39,-790.7333333333333,28,3,2015,6,30,4,2015,5,1,1,0
46,2,3,1,25,-379.98333333333335,25,4,2015,10,11,5,2015,6,1,1,0
39,2,0,0,33,-2865.6666666666665,22,3,2015,23,20,7,2015,9,1,1,0
61,2,2,0,37,-517.85,12,4,2015,22,4,5,2015,12,1,1,0
19,2,4,1,33,-109.56666666666666,7,8,2015,19,12,8,2015,9,1,1,0
64,0,0,1,42,-2686.9166666666665,11,3,2015,3,1,7,2015,2,1,1,0
34,0,0,1,28,-1314.4833333333331,30,5,2015,0,23,7,2015,19,1,1,0
52,0,4,0,46,-1816.3,9,5,2015,10,24,7,2015,3,1,1,0
53,1,0,1,19,-2076.2833333333333,17,8,2015,7,11,11,2015,19,1,1,0
35,2,1,1,43,-2232.15,3,2,2015,13,7,5,2015,13,1,1,0
44,1,4,0,45,-1966.5,24,1,2015,22,16,4,2015,20,1,1,0
40,1,0,1,33,-1518.7666666666669,7,5,2015,3,9,7,2015,9,1,1,0
56,2,3,1,31,-966.8166666666668,28,2,2015,12,9,4,2015,18,1,1,0
44,2,0,0,31,-2827.6666666666665,18,7,2015,3,12,11,2015,23,1,1,0
57,0,2,0,35,-1372.4833333333331,12,5,2015,4,8,7,2015,8,1,1,0
36,1,0,1,45,-1785.6333333333334,16,7,2015,17,29,9,2015,3,1,1,0
26,1,0,1,26,-341.55,11,5,2015,7,25,5,2015,13,1,1,0
27,0,1,1,22,-997.5833333333334,27,4,2015,5,7,6,2015,18,1,1,0
27,0,0,0,37,-604.1333333333333,5,8,2015,9,30,8,2015,13,1,1,0
67,2,4,0,47,-1139.8333333333333,14,5,2015,22,1,7,2015,10,1,1,0
12,1,0,1,29,-2030.3666666666663,28,3,2015,9,20,6,2015,23,1,1,0
16,2,2,0,30,-757.8833333333333,20,3,2015,17,21,4,2015,7,1,1,0
11,0,0,1,30,-1547.5666666666666,29,1,2015,11,3,4,2015,22,1,1,0
43,0,2,0,40,-682.5333333333333,31,1,2015,12,28,2,2015,23,1,1,0
73,0,4,1,34,-2808.1833333333334,2,6,2015,9,27,9,2015,9,1,1,0
26,1,2,1,28,-365.7166666666666,1,5,2015,20,17,5,2015,2,1,1,0
9,1,4,0,21,-188.41666666666663,5,8,2015,5,13,8,2015,2,1,1,1
43,1,2,1,35,-2285.15,26,4,2015,23,31,7,2015,4,1,1,0
11,2,2,1,19,-1067.75,12,7,2015,8,25,8,2015,20,1,1,0
23,2,0,0,31,-420.6833333333333,6,5,2015,7,23,5,2015,20,1,1,0
60,0,1,1,53,-2580.883333333333,20,7,2015,15,5,11,2015,4,1,1,0
55,1,4,0,38,-752.9666666666667,22,5,2015,2,22,6,2015,11,1,1,0
50,0,4,1,23,-1132.3,19,7,2015,0,4,9,2015,4,1,1,0
36,2,0,0,34,-1719.1666666666667,14,6,2015,4,24,8,2015,19,1,1,0
59,1,3,1,48,-220.7,7,3,2015,14,16,3,2015,19,1,1,0
9,2,0,1,34,-1814.3,17,3,2015,0,31,5,2015,15,1,1,0
40,0,0,1,30,-1165.45,21,2,2015,13,11,4,2015,2,1,1,0
9,0,4,0,33,-2009.7,10,1,2015,3,3,4,2015,20,1,1,0
45,2,2,0,26,-1468.0333333333333,17,7,2015,23,17,9,2015,3,1,1,0
73,0,2,1,33,-622.15,14,7,2015,3,9,8,2015,2,1,1,0
73,0,1,1,31,-1955.55,13,8,2015,3,2,11,2015,15,1,1,0
31,2,2,1,39,-2645.3,31,5,2015,10,18,9,2015,15,1,1,0
40,0,2,0,44,-590.2166666666667,9,2,2015,18,6,3,2015,9,1,1,0
48,0,1,0,21,-748.95,28,5,2015,23,29,6,2015,4,1,1,0
20,2,4,0,34,-1173.2833333333333,2,6,2015,7,21,7,2015,4,1,1,0
40,1,2,1,43,-2766.4333333333334,6,8,2015,14,29,11,2015,21,1,1,0
61,1,2,1,38,-2373.333333333333,5,3,2015,13,12,6,2015,10,1,1,0
27,1,3,0,42,-1776.4,11,2,2015,19,26,4,2015,20,1,1,0
79,2,0,1,48,-2159.7833333333333,26,4,2015,23,25,7,2015,23,1,1,1
19,0,0,0,44,-2759.9166666666665,22,5,2015,14,14,9,2015,13,1,1,0
43,2,4,0,20,-2850.85,26,5,2015,6,22,9,2015,1,1,1,0
63,2,0,0,29,-1557.4833333333331,6,1,2015,17,12,3,2015,15,1,1,0
48,2,2,1,22,-1875.45,2,8,2015,15,19,10,2015,19,1,1,0
13,0,0,0,31,-562.7333333333333,1,2,2015,23,25,2,2015,9,1,1,0
46,2,4,0,42,-2117.95,14,4,2015,18,12,7,2015,0,1,1,1
17,2,4,0,40,-583.4666666666667,6,6,2015,0,30,6,2015,8,1,1,0
41,2,4,0,27,-634.75,1,1,2015,17,28,1,2015,4,1,1,0
12,0,0,1,24,-44.06666666666667,13,3,2015,21,15,3,2015,17,1,1,0
42,0,4,1,26,-1438.65,18,4,2015,8,17,6,2015,7,1,1,0
36,2,2,1,18,-375.51666666666665,16,1,2015,22,1,2,2015,14,1,1,0
30,2,1,0,29,-493.0833333333333,15,6,2015,19,6,7,2015,8,1,1,0
29,1,1,0,54,-2345.233333333333,15,8,2015,7,21,11,2015,0,1,1,0
44,0,2,1,26,-2438.9166666666665,22,4,2015,4,1,8,2015,18,1,1,0
38,0,0,1,36,-562.1166666666667,13,8,2015,10,5,9,2015,20,1,1,0
20,2,1,0,33,-576.1666666666666,29,7,2015,16,22,8,2015,16,1,1,0
38,0,2,1,41,-2015.2333333333331,9,1,2015,0,2,4,2015,23,1,1,0
33,0,2,1,48,-1557.0833333333333,11,7,2015,14,14,9,2015,11,1,1,0
35,0,2,0,40,-1968.4333333333332,29,5,2015,15,19,8,2015,16,1,1,0
11,1,1,1,51,-1589.8166666666666,2,3,2015,13,7,5,2015,18,1,1,0
37,0,4,0,27,-243.75,2,6,2015,11,12,6,2015,15,1,1,0
76,2,2,1,25,-1689.4166666666667,3,8,2015,6,12,10,2015,16,1,1,0
12,2,2,1,31,-595.5166666666667,10,4,2015,22,5,5,2015,17,1,1,0
29,2,4,1,32,-1789.0833333333333,16,3,2015,7,29,5,2015,20,1,1,0
46,2,1,1,35,-711.0166666666667,26,1,2015,21,25,2,2015,12,1,1,0
63,1,0,1,51,-1140.1166666666666,9,5,2015,10,25,6,2015,22,1,1,0
27,0,0,0,23,-2311.3,8,8,2015,22,13,11,2015,5,1,1,0
11,2,2,1,29,-1426.8166666666666,4,5,2015,19,3,7,2015,6,1,1,0
78,1,0,1,39,-1914.1833333333332,8,5,2015,3,26,7,2015,21,1,1,0
73,2,1,1,23,-2517.133333333333,17,3,2015,22,30,6,2015,20,1,1,0
15,0,2,0,47,-1343.7333333333331,20,4,2015,9,15,6,2015,9,1,1,0
13,0,0,0,29,-487.95,6,1,2015,21,27,1,2015,4,1,1,0
15,2,0,1,29,-155.58333333333334,27,7,2015,2,2,8,2015,14,1,1,0
76,2,0,0,18,-1461.3166666666666,19,1,2015,10,21,3,2015,8,1,1,0
45,2,0,1,28,-790.9833333333333,15,5,2015,7,17,6,2015,6,1,1,0
21,0,0,1,33,-67.4,13,8,2015,22,16,8,2015,17,1,1,0
44,2,1,1,31,-240.8,19,4,2015,2,29,4,2015,3,1,1,0
63,0,3,1,33,-2604.383333333333,20,1,2015,1,8,5,2015,14,1,1,0
23,0,0,1,29,-436.85,3,5,2015,19,22,5,2015,0,1,1,0
9,0,1,1,34,-1986.4166666666667,21,1,2015,14,14,4,2015,8,1,1,0
35,2,0,0,41,-368.56666666666666,23,3,2015,23,8,4,2015,8,1,1,0
31,1,0,1,31,-1809.2833333333333,2,4,2015,22,17,6,2015,7,1,1,0
48,2,0,1,32,-2807.25,4,5,2015,19,29,8,2015,18,1,1,0
44,2,4,0,46,-822.35,25,3,2015,10,28,4,2015,17,1,1,0
20,0,4,1,25,-1181.2166666666667,9,4,2015,19,29,5,2015,0,1,1,0
53,2,2,1,45,0.0,5,1,2015,19,5,1,2015,19,1,1,1
34,0,0,0,33,-1075.4,10,4,2015,23,25,5,2015,18,1,1,0
34,0,0,0,56,-2782.3166666666666,19,6,2015,10,13,10,2015,9,1,1,0
44,0,0,1,46,-1895.05,2,1,2015,6,22,3,2015,5,1,1,0
49,0,0,0,46,-1969.8666666666663,16,7,2015,16,6,10,2015,18,1,1,0
31,1,2,1,19,-1126.3333333333333,26,5,2015,0,11,7,2015,22,1,1,0
27,1,1,0,35,-1457.9333333333334,23,1,2015,4,24,3,2015,22,1,1,0
35,2,0,1,37,-2709.15,18,7,2015,10,8,11,2015,7,1,1,0
40,1,2,1,31,-1516.8833333333334,20,3,2015,9,22,5,2015,14,1,1,0
38,2,0,0,32,0.0,11,1,2015,13,11,1,2015,13,1,1,1
25,2,1,1,45,-448.5833333333333,14,7,2015,9,2,8,2015,2,1,1,0
53,0,2,0,41,-2389.083333333333,13,8,2015,13,21,11,2015,3,1,1,0
57,1,0,0,18,-1126.9,18,5,2015,14,4,7,2015,13,1,1,0
65,0,0,1,35,-1284.55,4,5,2015,22,27,6,2015,10,1,1,1
9,2,1,1,40,-2376.2,9,4,2015,3,17,7,2015,3,1,1,0
24,0,4,0,44,-512.1166666666667,20,1,2015,14,10,2,2015,22,1,1,0
28,2,0,0,28,-2058.4,7,4,2015,18,2,7,2015,12,1,1,1
33,2,2,1,18,-1187.6166666666666,15,2,2015,0,5,4,2015,12,1,1,0
44,2,0,1,18,-166.26666666666668,25,7,2015,18,1,8,2015,16,1,1,0
9,0,4,1,34,-587.8666666666667,25,6,2015,21,20,7,2015,9,1,1,0
15,2,2,1,34,-794.95,3,3,2015,17,5,4,2015,20,1,1,0
32,2,2,1,29,0.0,9,1,2015,22,9,1,2015,22,1,1,1
35,1,1,0,47,-639.0166666666667,6,8,2015,7,1,9,2015,22,1,1,1
10,1,2,1,31,-306.3833333333333,29,7,2015,14,11,8,2015,9,1,1,0
31,0,1,1,48,-2350.333333333333,21,3,2015,10,27,6,2015,8,1,1,0
39,0,2,1,35,-1122.0,19,5,2015,8,5,7,2015,2,1,1,0
49,2,4,0,39,-319.3666666666667,16,1,2015,14,29,1,2015,21,1,1,0
20,0,2,0,38,-2586.3,16,2,2015,16,4,6,2015,10,1,1,0
44,1,0,0,21,-411.7166666666666,28,6,2015,4,15,7,2015,8,1,1,0
60,2,0,0,35,0.0,4,1,2015,6,4,1,2015,6,1,1,1
17,2,0,1,24,-1562.55,4,8,2015,1,8,10,2015,4,1,1,0
39,2,0,1,28,-1727.5666666666666,7,1,2015,22,20,3,2015,21,1,1,0
30,2,2,1,46,-2227.1833333333334,25,1,2015,6,28,4,2015,2,1,1,0
12,0,1,1,42,-1520.9333333333334,1,3,2015,0,3,5,2015,9,1,1,0
20,1,4,1,39,-1030.0666666666666,14,1,2015,11,26,2,2015,9,1,1,0
19,0,0,1,18,-2716.6,11,6,2015,13,2,10,2015,18,1,1,0
47,1,0,0,20,-870.6833333333333,7,4,2015,0,13,5,2015,6,1,1,0
18,2,1,0,24,-2433.9666666666667,24,4,2015,8,3,8,2015,18,1,1,0
19,2,2,1,28,-264.21666666666664,4,5,2015,9,15,5,2015,9,1,1,0
45,2,0,1,21,-1869.1,12,6,2015,4,29,8,2015,1,1,1,0
19,0,1,0,29,-2378.616666666667,25,1,2015,7,4,5,2015,10,1,1,0
